order_id,order_date,customer_id,customer_segment,region,state,city,product_category,product_subcategory,product_name,quantity,unit_price,discount,revenue,cost,profit
1316,2026-02-04 17:22:11.127685,22,Consumer,North,Delhi,Delhi,Grocery,Snacks,Biscuits,4,4992,0.12,17571.84,12184.068173056245,5387.7718269437555
1317,2025-09-08 17:22:11.127691,111,Corporate,East,Kolkata,Kolkata,Electronics,Mobiles,iPhone,3,1060,0.25,2385.0,2483.6539524521413,-98.65395245214131
1318,2025-08-29 17:22:11.127700,276,Home Office,West,Ahmedabad,Ahmedabad,Grocery,Snacks,Biscuits,4,4183,0.11,14891.48,11638.272308480851,3253.2076915191483
1319,2025-10-05 17:22:11.127707,63,Home Office,South,Chennai,Chennai,Furniture,Chairs,Gaming Chair,2,3061,0.23,4713.9400000000005,3790.0695746437427,923.8704253562578
1320,2025-09-08 17:22:11.127714,233,Home Office,South,Bangalore,Bangalore,Clothing,Men,Jeans,3,2835,0.08,7824.6,5143.856948916014,2680.7430510839868
1321,2025-10-11 17:22:11.127719,65,Consumer,North,Delhi,Delhi,Grocery,Beverages,Tea,2,3257,0.05,6188.299999999999,4453.2425506585605,1735.0574493414388
1322,2025-10-13 17:22:11.127725,121,Corporate,North,Delhi,Delhi,Clothing,Women,Dress,2,2554,0.06,4801.5199999999995,3345.461805517564,1456.0581944824357
1323,2025-07-09 17:22:11.127730,240,Corporate,East,Bhubaneswar,Bhubaneswar,Clothing,Men,Jeans,3,4506,0.25,10138.5,8377.44640079788,1761.0535992021196
1324,2025-08-27 17:22:11.127736,29,Corporate,East,Kolkata,Kolkata,Grocery,Beverages,Coffee,3,904,0.29,1925.52,1959.0298310625024,-33.50983106250237
1325,2025-06-11 17:22:11.127742,207,Consumer,East,Kolkata,Kolkata,Grocery,Beverages,Tea,4,2917,0.07,10851.24,7465.025247784481,3386.214752215519
1326,2025-11-19 17:22:11.127747,150,Corporate,West,Mumbai,Mumbai,Grocery,Snacks,Biscuits,1,1248,0.13,1085.76,939.2549801634235,146.50501983657648
1327,2025-11-14 17:22:11.127752,285,Corporate,South,Chennai,Chennai,Electronics,Laptops,HP Laptop,4,835,0.17,2772.2,2503.2374571150553,268.96254288494447
1328,2025-03-24 17:22:11.127760,94,Home Office,South,Bangalore,Bangalore,Furniture,Tables,Dining Table,3,3705,0.11,9892.35,8392.61411688437,1499.7358831156307
1329,2025-04-11 17:22:11.127766,78,Consumer,North,Delhi,Delhi,Electronics,Mobiles,OnePlus,3,3213,0.21,7614.81,6527.453195691839,1087.3568043081614
1330,2025-04-10 17:22:11.127771,223,Home Office,South,Bangalore,Bangalore,Grocery,Beverages,Coffee,2,2477,0.28,3566.8799999999997,3309.879994204565,257.00000579543484
1331,2025-11-19 17:22:11.127777,124,Consumer,North,Delhi,Delhi,Grocery,Beverages,Tea,1,3894,0.25,2920.5,2534.315341206826,386.1846587931741
1332,2025-08-22 17:22:11.127783,19,Corporate,West,Mumbai,Mumbai,Grocery,Beverages,Coffee,2,2674,0.29,3797.08,3518.720711974388,278.35928802561193
1333,2025-07-04 17:22:11.127788,172,Home Office,East,Kolkata,Kolkata,Clothing,Men,T-Shirt,5,1777,0.03,8618.449999999999,6185.417992031165,2433.0320079688336
1334,2026-01-19 17:22:11.127794,54,Home Office,South,Bangalore,Bangalore,Grocery,Beverages,Tea,5,1307,0.08,6012.2,4930.005255088627,1082.1947449113732
1335,2026-01-23 17:22:11.127800,153,Corporate,West,Mumbai,Mumbai,Furniture,Chairs,Office Chair,1,3312,0.03,3212.64,2003.7040236623698,1208.93597633763
1336,2025-04-15 17:22:11.127807,234,Home Office,East,Kolkata,Kolkata,Grocery,Snacks,Biscuits,3,1047,0.16,2638.44,2439.9981880176915,198.44181198230854
1337,2025-11-24 17:22:11.127812,95,Consumer,North,Delhi,Delhi,Grocery,Beverages,Coffee,1,4441,0.19,3597.21,3006.4953564311845,590.7146435688155
1338,2025-03-31 17:22:11.127818,65,Corporate,West,Mumbai,Mumbai,Clothing,Women,Dress,2,4068,0.25,6102.0,5604.4490801750435,497.5509198249565
1339,2026-01-16 17:22:11.127825,216,Corporate,East,Bhubaneswar,Bhubaneswar,Electronics,Laptops,HP Laptop,2,4765,0.13,8291.1,6773.052859946315,1518.0471400536853
1340,2025-10-27 17:22:11.127831,247,Home Office,South,Bangalore,Bangalore,Grocery,Snacks,Biscuits,3,1213,0.13,3165.93,2594.0106648903425,571.9193351096574
1341,2025-11-01 17:22:11.127836,4,Consumer,South,Chennai,Chennai,Electronics,Mobiles,OnePlus,1,279,0.09,253.89000000000001,218.90620896863095,34.983791031369066
1342,2025-10-22 17:22:11.127842,101,Home Office,North,Delhi,Delhi,Electronics,Mobiles,Samsung Galaxy,5,2920,0.29,10366.0,9586.306145202541,779.6938547974587
1343,2025-08-11 17:22:11.127848,261,Home Office,North,Delhi,Delhi,Clothing,Women,Kurti,3,4486,0.19,10900.980000000001,8483.767594449968,2417.2124055500335
1344,2025-09-10 17:22:11.127853,77,Consumer,North,Chandigarh,Chandigarh,Furniture,Tables,Study Table,2,3558,0.08,6546.72,5409.536399895026,1137.1836001049742
1345,2025-10-15 17:22:11.127859,73,Consumer,East,Kolkata,Kolkata,Furniture,Chairs,Gaming Chair,4,1058,0.1,3808.8,2662.1092359590466,1146.6907640409536
1346,2026-01-08 17:22:11.127864,186,Home Office,East,Kolkata,Kolkata,Grocery,Beverages,Tea,5,3540,0.14,15222.0,11386.035202888032,3835.9647971119684
1347,2025-07-19 17:22:11.127870,207,Consumer,West,Mumbai,Mumbai,Clothing,Women,Dress,1,1630,0.15,1385.5,1262.199371674598,123.30062832540193
1348,2025-05-18 17:22:11.127875,105,Home Office,East,Kolkata,Kolkata,Clothing,Men,Jeans,3,4542,0.15,11582.1,8797.45248157453,2784.6475184254705
1349,2025-07-19 17:22:11.127882,293,Home Office,East,Bhubaneswar,Bhubaneswar,Clothing,Women,Dress,3,2300,0.03,6693.0,4412.092995344999,2280.9070046550014
1350,2025-06-20 17:22:11.127888,108,Corporate,South,Chennai,Chennai,Electronics,Laptops,HP Laptop,4,1597,0.01,6324.12,4875.275893885377,1448.8441061146232
1351,2025-10-21 17:22:11.127893,220,Corporate,North,Chandigarh,Chandigarh,Clothing,Women,Kurti,5,1082,0.09,4923.1,4314.646565701936,608.4534342980642
1352,2025-09-30 17:22:11.127899,124,Home Office,South,Bangalore,Bangalore,Electronics,Laptops,MacBook,1,304,0.12,267.52,201.29890336373984,66.22109663626014
1353,2025-11-24 17:22:11.127906,59,Corporate,South,Bangalore,Bangalore,Furniture,Chairs,Gaming Chair,5,1382,0.15,5873.5,4464.790257908053,1408.7097420919472
1354,2025-11-23 17:22:11.127911,116,Corporate,East,Bhubaneswar,Bhubaneswar,Clothing,Men,T-Shirt,3,1270,0.05,3619.5,3001.5266823431425,617.9733176568575
1355,2025-11-17 17:22:11.127917,78,Corporate,South,Chennai,Chennai,Clothing,Men,Jeans,2,1513,0.3,2118.2,2155.11893446027,-36.918934460270066
1356,2025-09-29 17:22:11.127923,115,Home Office,North,Delhi,Delhi,Clothing,Women,Dress,3,4495,0.15,11462.25,10242.092454346786,1220.1575456532137
1357,2025-10-14 17:22:11.127928,242,Corporate,South,Chennai,Chennai,Electronics,Laptops,MacBook,4,2933,0.08,10793.44,8199.356228329538,2594.0837716704627
1358,2025-10-09 17:22:11.127934,11,Consumer,West,Ahmedabad,Ahmedabad,Electronics,Laptops,HP Laptop,4,1944,0.16,6531.84,4844.527935394433,1687.3120646055668
1359,2025-08-19 17:22:11.127939,206,Consumer,West,Mumbai,Mumbai,Electronics,Laptops,MacBook,1,4578,0.09,4165.9800000000005,3021.5790880308323,1144.4009119691682
1360,2025-12-17 17:22:11.127945,215,Home Office,West,Mumbai,Mumbai,Grocery,Beverages,Tea,4,3331,0.07,12391.32,10043.808000151663,2347.511999848337
1361,2025-12-19 17:22:11.127950,31,Home Office,West,Ahmedabad,Ahmedabad,Clothing,Men,T-Shirt,2,1355,0.25,2032.5,1847.9659980748456,184.53400192515437
1362,2025-04-21 17:22:11.127956,141,Corporate,South,Chennai,Chennai,Clothing,Women,Kurti,4,1981,0.17,6576.92,4972.197033423841,1604.7229665761588
1363,2026-01-04 17:22:11.127962,5,Corporate,West,Ahmedabad,Ahmedabad,Electronics,Laptops,Dell Laptop,2,3879,0.02,7602.84,5146.080741434738,2456.759258565262
1364,2025-07-16 17:22:11.127968,201,Consumer,North,Chandigarh,Chandigarh,Grocery,Beverages,Tea,1,4894,0.18,4013.0800000000004,3066.955037806211,946.1249621937895
1365,2025-09-17 17:22:11.127973,197,Consumer,South,Bangalore,Bangalore,Grocery,Snacks,Biscuits,2,1184,0.15,2012.8,1854.0812351822162,158.71876481778372
1366,2025-07-05 17:22:11.127979,80,Home Office,South,Chennai,Chennai,Grocery,Snacks,Chips,5,1343,0.04,6446.4,4156.8609899245075,2289.539010075492
1367,2025-08-04 17:22:11.127984,263,Corporate,East,Bhubaneswar,Bhubaneswar,Electronics,Mobiles,iPhone,4,4496,0.0,17984.0,13070.843359492996,4913.156640507004
1368,2025-07-25 17:22:11.127990,80,Corporate,East,Kolkata,Kolkata,Clothing,Men,T-Shirt,5,2638,0.03,12794.3,9307.024368974233,3487.2756310257664
1369,2025-11-21 17:22:11.127995,197,Consumer,South,Bangalore,Bangalore,Grocery,Snacks,Chips,4,3033,0.07,11282.759999999998,8796.962846753913,2485.797153246085
1370,2025-09-04 17:22:11.128003,78,Corporate,East,Kolkata,Kolkata,Electronics,Laptops,HP Laptop,3,3033,0.04,8735.039999999999,6351.700067380619,2383.3399326193803
1371,2025-06-29 17:22:11.128010,237,Corporate,West,Mumbai,Mumbai,Electronics,Mobiles,Samsung Galaxy,3,4740,0.02,13935.6,10905.012196196578,3030.5878038034225
1372,2025-03-01 17:22:11.128015,239,Corporate,East,Kolkata,Kolkata,Grocery,Snacks,Chips,1,3968,0.02,3888.64,2529.482921082268,1359.1570789177317
1373,2025-03-08 17:22:11.128021,111,Home Office,West,Mumbai,Mumbai,Furniture,Chairs,Gaming Chair,2,317,0.2,507.20000000000005,405.9078494109353,101.29215058906476
1374,2025-07-01 17:22:11.128027,144,Consumer,North,Chandigarh,Chandigarh,Furniture,Chairs,Office Chair,2,3567,0.02,6991.32,4495.925335267865,2495.3946647321345
1375,2025-06-15 17:22:11.128032,167,Consumer,North,Chandigarh,Chandigarh,Clothing,Women,Kurti,2,1997,0.11,3554.66,2750.8663046476613,803.7936953523385
1376,2026-02-15 17:22:11.128038,1,Consumer,West,Mumbai,Mumbai,Electronics,Laptops,MacBook,5,430,0.07,1999.4999999999998,1530.8123386886828,468.687661311317
1377,2025-04-14 17:22:11.128043,16,Corporate,North,Delhi,Delhi,Grocery,Beverages,Coffee,4,3872,0.09,14094.08,10658.23558180147,3435.8444181985305
1378,2025-03-29 17:22:11.128049,256,Home Office,East,Bhubaneswar,Bhubaneswar,Clothing,Women,Kurti,4,4446,0.03,17250.48,12229.59206129913,5020.887938700869
1379,2025-12-21 17:22:11.128055,183,Home Office,East,Bhubaneswar,Bhubaneswar,Electronics,Laptops,MacBook,4,3526,0.2,11283.2,8791.436820427152,2491.7631795728485
1380,2026-02-08 17:22:11.128061,46,Corporate,West,Ahmedabad,Ahmedabad,Electronics,Laptops,HP Laptop,3,551,0.2,1322.4,1082.8598233236257,239.54017667637436
1381,2025-08-10 17:22:11.128067,187,Home Office,East,Bhubaneswar,Bhubaneswar,Clothing,Men,Jeans,4,2793,0.06,10501.68,8530.219153549573,1971.4608464504272
1382,2026-02-06 17:22:11.128072,226,Corporate,East,Kolkata,Kolkata,Clothing,Men,Jeans,3,3728,0.03,10848.48,7230.881353405922,3617.5986465940778
1383,2026-02-19 17:22:11.128078,50,Corporate,West,Mumbai,Mumbai,Electronics,Mobiles,Samsung Galaxy,2,1237,0.08,2276.08,1920.6935031656808,355.38649683431913
1384,2025-07-20 17:22:11.128084,54,Home Office,North,Delhi,Delhi,Electronics,Laptops,MacBook,3,512,0.22,1198.08,1065.357498156557,132.72250184344284
1385,2025-08-08 17:22:11.128089,294,Corporate,East,Kolkata,Kolkata,Electronics,Mobiles,OnePlus,2,1478,0.12,2601.28,2358.329813490588,242.9501865094121
1386,2025-06-28 17:22:11.128095,240,Corporate,South,Chennai,Chennai,Electronics,Mobiles,OnePlus,3,2365,0.2,5676.0,4787.539963873283,888.4600361267167
1387,2026-01-01 17:22:11.128101,295,Corporate,East,Kolkata,Kolkata,Electronics,Laptops,MacBook,3,4535,0.18,11156.1,9951.316067279857,1204.7839327201436
1388,2025-12-16 17:22:11.128107,5,Corporate,West,Ahmedabad,Ahmedabad,Grocery,Beverages,Tea,1,4398,0.17,3650.3399999999997,3290.982899152208,359.35710084779157
1389,2025-09-10 17:22:11.128112,271,Home Office,North,Chandigarh,Chandigarh,Grocery,Snacks,Chips,2,1503,0.3,2104.2,2146.369157105719,-42.16915710571902
1390,2026-01-19 17:22:11.128118,167,Home Office,North,Chandigarh,Chandigarh,Furniture,Chairs,Gaming Chair,1,728,0.29,516.88,528.4941532411483,-11.614153241148301
1391,2025-12-20 17:22:11.128126,191,Corporate,East,Kolkata,Kolkata,Clothing,Men,Jeans,2,4790,0.06,9005.199999999999,7168.292095397663,1836.9079046023362
1392,2025-05-12 17:22:11.128132,176,Consumer,South,Bangalore,Bangalore,Furniture,Chairs,Gaming Chair,4,2552,0.14,8778.88,8012.80756773691,766.0724322630895
1393,2026-01-25 17:22:11.128139,185,Consumer,North,Delhi,Delhi,Electronics,Mobiles,iPhone,5,3860,0.24,14668.0,12664.37257356353,2003.6274264364692
1394,2025-07-18 17:22:11.128144,150,Corporate,North,Chandigarh,Chandigarh,Clothing,Women,Dress,3,3664,0.12,9672.960000000001,8686.657668877126,986.3023311228753
1395,2025-04-01 17:22:11.128150,26,Corporate,East,Bhubaneswar,Bhubaneswar,Grocery,Beverages,Coffee,2,1604,0.13,2790.96,2131.789587474072,659.170412525928
1396,2025-03-09 17:22:11.128155,130,Consumer,West,Ahmedabad,Ahmedabad,Furniture,Tables,Dining Table,5,3624,0.27,13227.6,11038.470387433154,2189.129612566847
1397,2025-08-05 17:22:11.128161,10,Consumer,North,Chandigarh,Chandigarh,Clothing,Women,Kurti,2,3760,0.08,6918.400000000001,5171.600031408493,1746.7999685915074
1398,2025-05-25 17:22:11.128166,100,Corporate,East,Bhubaneswar,Bhubaneswar,Furniture,Tables,Dining Table,1,3117,0.0,3117.0,1962.9283060663008,1154.0716939336992
1399,2025-07-29 17:22:11.128172,195,Consumer,West,Mumbai,Mumbai,Furniture,Tables,Dining Table,3,3429,0.17,8538.21,6483.813605246132,2054.396394753867
1400,2025-03-29 17:22:11.128180,290,Home Office,East,Kolkata,Kolkata,Furniture,Tables,Dining Table,5,3348,0.01,16572.6,10706.754820778528,5865.845179221471
1401,2026-01-02 17:22:11.128188,268,Corporate,West,Mumbai,Mumbai,Furniture,Tables,Dining Table,1,3097,0.15,2632.45,2116.6992628450657,515.7507371549341
1402,2025-03-03 17:22:11.128194,272,Home Office,East,Kolkata,Kolkata,Electronics,Mobiles,OnePlus,2,2512,0.14,4320.64,3429.3528072662725,891.2871927337278
1403,2025-04-04 17:22:11.128201,23,Corporate,North,Delhi,Delhi,Electronics,Mobiles,iPhone,3,2058,0.17,5124.42,3879.1615152798863,1245.2584847201138
1404,2025-03-09 17:22:11.128206,89,Consumer,East,Kolkata,Kolkata,Furniture,Chairs,Office Chair,5,4816,0.24,18300.8,18167.420060974513,133.37993902548624
1405,2025-12-12 17:22:11.128212,181,Home Office,North,Chandigarh,Chandigarh,Clothing,Men,Jeans,2,4170,0.26,6171.6,5682.895497307943,488.70450269205776
1406,2025-11-30 17:22:11.128218,244,Corporate,West,Mumbai,Mumbai,Clothing,Men,Jeans,3,604,0.25,1359.0,1207.4815074505282,151.51849254947183
1407,2026-02-08 17:22:11.128223,7,Consumer,East,Bhubaneswar,Bhubaneswar,Grocery,Snacks,Biscuits,3,3031,0.3,6365.099999999999,7111.784023315977,-746.6840233159774
1408,2025-12-29 17:22:11.128229,287,Consumer,West,Mumbai,Mumbai,Electronics,Mobiles,iPhone,2,428,0.13,744.72,649.6182063105282,95.10179368947183
1409,2025-04-07 17:22:11.128235,44,Consumer,North,Delhi,Delhi,Furniture,Chairs,Gaming Chair,2,783,0.27,1143.18,1093.315282076968,49.864717923032
1410,2025-10-10 17:22:11.128241,42,Home Office,North,Chandigarh,Chandigarh,Grocery,Beverages,Coffee,2,4539,0.23,6990.06,6519.504717228051,470.55528277194935
1411,2025-04-04 17:22:11.128248,270,Consumer,South,Chennai,Chennai,Clothing,Men,Jeans,1,261,0.23,200.97,189.92154920627843,11.048450793721571
1412,2025-08-15 17:22:11.128255,293,Consumer,West,Mumbai,Mumbai,Electronics,Laptops,Dell Laptop,4,2071,0.01,8201.16,6480.616451499539,1720.543548500461
1413,2025-07-30 17:22:11.128260,275,Consumer,North,Delhi,Delhi,Clothing,Women,Kurti,1,2880,0.05,2736.0,1838.840957931094,897.159042068906
1414,2026-01-25 17:22:11.128266,92,Consumer,South,Chennai,Chennai,Furniture,Chairs,Office Chair,5,2827,0.13,12297.45,10995.034346353616,1302.4156536463852
1415,2025-05-14 17:22:11.128271,6,Consumer,South,Bangalore,Bangalore,Grocery,Beverages,Coffee,3,2905,0.02,8540.7,5790.7824522443825,2749.917547755618
1416,2025-05-17 17:22:11.128277,112,Home Office,South,Bangalore,Bangalore,Furniture,Chairs,Office Chair,3,4288,0.23,9905.28,9892.56268497656,12.717315023441188
1417,2025-11-07 17:22:11.128282,113,Corporate,North,Chandigarh,Chandigarh,Electronics,Mobiles,iPhone,5,3933,0.2,15732.0,12587.745357552134,3144.254642447866
1418,2025-10-18 17:22:11.128288,202,Consumer,West,Mumbai,Mumbai,Clothing,Women,Kurti,1,4649,0.19,3765.69,3297.3342140278824,468.3557859721177
1419,2025-07-25 17:22:11.128293,172,Consumer,West,Ahmedabad,Ahmedabad,Grocery,Snacks,Biscuits,2,4030,0.26,5964.4,5584.795038201393,379.6049617986064
1420,2025-11-06 17:22:11.128299,226,Consumer,North,Chandigarh,Chandigarh,Electronics,Mobiles,iPhone,2,764,0.24,1161.28,1099.7948823651566,61.48511763484339
1421,2025-12-24 17:22:11.128305,286,Corporate,North,Delhi,Delhi,Electronics,Mobiles,Samsung Galaxy,1,1634,0.13,1421.58,1281.8966709500605,139.6833290499394
1422,2025-06-30 17:22:11.128310,227,Corporate,East,Bhubaneswar,Bhubaneswar,Grocery,Beverages,Tea,3,4476,0.29,9533.88,9182.288319678326,351.59168032167327
1423,2025-07-18 17:22:11.128316,206,Consumer,West,Ahmedabad,Ahmedabad,Furniture,Chairs,Gaming Chair,5,1890,0.14,8127.0,7282.377215881757,844.6227841182426
1424,2025-09-22 17:22:11.128321,268,Consumer,East,Bhubaneswar,Bhubaneswar,Grocery,Beverages,Tea,5,1173,0.13,5102.55,3571.189964960431,1531.360035039569
1425,2025-11-24 17:22:11.128327,126,Corporate,East,Kolkata,Kolkata,Electronics,Mobiles,iPhone,4,4733,0.07,17606.76,11572.755539634027,6034.004460365972
1426,2026-02-05 17:22:11.128333,59,Home Office,East,Kolkata,Kolkata,Furniture,Chairs,Office Chair,5,1996,0.17,8283.4,7982.284966613435,301.1150333865644
1427,2025-09-29 17:22:11.128338,123,Corporate,East,Bhubaneswar,Bhubaneswar,Clothing,Men,T-Shirt,5,1279,0.15,5435.75,4258.375942502841,1177.374057497159
1428,2025-03-26 17:22:11.128344,124,Home Office,North,Delhi,Delhi,Electronics,Laptops,HP Laptop,3,1116,0.26,2477.52,2560.8922331753056,-83.37223317530561
1429,2025-12-13 17:22:11.128349,8,Consumer,East,Kolkata,Kolkata,Grocery,Beverages,Tea,3,971,0.02,2854.74,2210.3553075614377,644.3846924385621
1430,2025-05-18 17:22:11.128355,69,Corporate,East,Bhubaneswar,Bhubaneswar,Electronics,Laptops,Dell Laptop,5,1558,0.04,7478.4,5146.8309045644755,2331.569095435524
1431,2025-02-26 17:22:11.128360,136,Consumer,South,Chennai,Chennai,Electronics,Laptops,Dell Laptop,5,2444,0.14,10509.2,8967.183070225905,1542.0169297740958
1432,2025-09-21 17:22:11.128367,29,Consumer,East,Bhubaneswar,Bhubaneswar,Clothing,Women,Kurti,1,2067,0.25,1550.25,1602.637819334662,-52.38781933466203
1433,2025-10-27 17:22:11.128373,35,Home Office,West,Ahmedabad,Ahmedabad,Clothing,Women,Kurti,4,1672,0.21,5283.52,5014.128879532734,269.3911204672668
1434,2025-05-07 17:22:11.128378,33,Home Office,West,Ahmedabad,Ahmedabad,Furniture,Tables,Dining Table,5,2005,0.15,8521.25,6327.553543646872,2193.6964563531283
1435,2026-01-22 17:22:11.128388,124,Corporate,South,Bangalore,Bangalore,Grocery,Beverages,Coffee,1,2688,0.25,2016.0,1754.348367238867,261.651632761133
1436,2025-11-18 17:22:11.128394,150,Home Office,West,Ahmedabad,Ahmedabad,Grocery,Beverages,Tea,1,1936,0.12,1703.68,1380.1036905624715,323.5763094375286
1437,2025-08-11 17:22:11.128400,70,Consumer,South,Bangalore,Bangalore,Furniture,Chairs,Gaming Chair,5,4658,0.23,17933.3,18180.247157985414,-246.94715798541438
1438,2025-12-28 17:22:11.128406,86,Corporate,South,Bangalore,Bangalore,Furniture,Tables,Dining Table,3,2732,0.14,7048.5599999999995,5159.470387664977,1889.0896123350221
1439,2025-06-27 17:22:11.128411,204,Consumer,East,Kolkata,Kolkata,Grocery,Snacks,Biscuits,3,420,0.14,1083.6,856.4337399232245,227.16626007677542
1440,2025-06-16 17:22:11.128417,230,Consumer,East,Kolkata,Kolkata,Electronics,Laptops,HP Laptop,4,634,0.27,1851.28,1979.5593550572075,-128.27935505720757
1441,2026-01-24 17:22:11.128422,12,Home Office,West,Ahmedabad,Ahmedabad,Clothing,Men,Jeans,3,2989,0.29,6366.57,6304.895204313034,61.67479568696581
1442,2025-02-25 17:22:11.128428,106,Home Office,East,Bhubaneswar,Bhubaneswar,Electronics,Mobiles,OnePlus,4,562,0.26,1663.52,1599.6440906952705,63.875909304729475
1443,2026-01-16 17:22:11.128433,208,Corporate,North,Chandigarh,Chandigarh,Furniture,Tables,Study Table,2,1858,0.26,2749.84,2772.332080607925,-22.49208060792489
1444,2025-03-03 17:22:11.128439,79,Home Office,West,Mumbai,Mumbai,Grocery,Beverages,Tea,1,3248,0.14,2793.2799999999997,2288.786831314148,504.49316868585174
1445,2025-09-04 17:22:11.128445,226,Consumer,East,Bhubaneswar,Bhubaneswar,Electronics,Mobiles,OnePlus,3,436,0.22,1020.24,941.0825894561332,79.15741054386683
1446,2025-10-19 17:22:11.128450,27,Home Office,West,Ahmedabad,Ahmedabad,Grocery,Beverages,Tea,5,4275,0.19,17313.75,15668.162362184054,1645.5876378159464
1447,2025-05-19 17:22:11.128456,133,Corporate,North,Delhi,Delhi,Grocery,Snacks,Biscuits,1,4585,0.3,3209.5,3457.5932894630864,-248.09328946308642
1448,2025-11-30 17:22:11.128462,203,Consumer,East,Bhubaneswar,Bhubaneswar,Grocery,Beverages,Tea,3,1136,0.12,2999.04,2447.9577379059815,551.0822620940185
1449,2025-11-09 17:22:11.128467,140,Home Office,South,Chennai,Chennai,Furniture,Chairs,Gaming Chair,4,2019,0.06,7591.44,5788.393666631331,1803.0463333686685
1450,2025-08-01 17:22:11.128473,38,Home Office,West,Mumbai,Mumbai,Clothing,Women,Kurti,3,2447,0.07,6827.129999999999,4810.015617574527,2017.1143824254723
1451,2025-03-20 17:22:11.128478,135,Corporate,East,Kolkata,Kolkata,Clothing,Women,Dress,5,1775,0.28,6390.0,6227.526456626899,162.47354337310117
1452,2025-04-25 17:22:11.128483,223,Corporate,East,Kolkata,Kolkata,Furniture,Tables,Study Table,1,2179,0.15,1852.1499999999999,1698.3016832618835,153.8483167381164
1453,2025-04-21 17:22:11.128491,166,Home Office,North,Chandigarh,Chandigarh,Grocery,Snacks,Biscuits,3,3527,0.01,10475.19,8264.421423339563,2210.7685766604372
1454,2025-04-06 17:22:11.128497,153,Consumer,South,Chennai,Chennai,Furniture,Tables,Dining Table,3,1738,0.02,5109.72,4127.210845800314,982.5091541996862
1455,2025-12-22 17:22:11.128503,71,Consumer,North,Chandigarh,Chandigarh,Electronics,Mobiles,OnePlus,2,3098,0.08,5700.320000000001,4911.995712015333,788.3242879846675
1456,2026-02-14 17:22:11.128509,249,Corporate,West,Mumbai,Mumbai,Electronics,Laptops,Dell Laptop,2,2299,0.14,3954.2799999999997,3319.9976922531755,634.2823077468242
1457,2025-12-01 17:22:11.128516,189,Home Office,East,Bhubaneswar,Bhubaneswar,Furniture,Chairs,Office Chair,4,4165,0.05,15827.0,12635.950026497334,3191.049973502666
1458,2026-02-21 17:22:11.128522,180,Home Office,West,Mumbai,Mumbai,Clothing,Men,Jeans,1,2489,0.07,2314.77,1932.8422349606121,381.92776503938785
1459,2025-06-07 17:22:11.128528,83,Corporate,West,Ahmedabad,Ahmedabad,Grocery,Snacks,Chips,1,3127,0.06,2939.3799999999997,2089.452110675981,849.9278893240185
1460,2025-09-05 17:22:11.128534,58,Consumer,North,Chandigarh,Chandigarh,Grocery,Beverages,Coffee,1,4656,0.23,3585.12,2897.437161681629,687.6828383183711
1461,2025-05-23 17:22:11.128539,272,Consumer,North,Delhi,Delhi,Grocery,Snacks,Biscuits,2,514,0.29,729.88,682.5101886370836,47.36981136291638
1462,2026-02-18 17:22:11.128545,228,Consumer,West,Ahmedabad,Ahmedabad,Electronics,Mobiles,OnePlus,1,2774,0.01,2746.2599999999998,1667.2870791589717,1078.972920841028
1463,2025-12-14 17:22:11.128551,218,Corporate,East,Bhubaneswar,Bhubaneswar,Electronics,Mobiles,iPhone,3,4743,0.04,13659.84,9134.558597382693,4525.281402617307
1464,2025-04-09 17:22:11.128558,292,Consumer,East,Kolkata,Kolkata,Furniture,Tables,Dining Table,5,3113,0.1,14008.5,9442.308729185566,4566.191270814434
1465,2025-12-31 17:22:11.128564,215,Home Office,North,Chandigarh,Chandigarh,Clothing,Women,Kurti,4,1707,0.05,6486.599999999999,4823.525631250408,1663.0743687495915
1466,2025-08-27 17:22:11.128572,160,Home Office,North,Delhi,Delhi,Clothing,Men,Jeans,3,2344,0.25,5274.0,5023.460467294874,250.53953270512557
1467,2026-02-13 17:22:11.128578,128,Corporate,West,Mumbai,Mumbai,Furniture,Chairs,Office Chair,4,2085,0.07,7756.2,5974.490141657242,1781.7098583427578
1468,2025-03-18 17:22:11.128583,260,Consumer,East,Kolkata,Kolkata,Furniture,Chairs,Office Chair,5,1010,0.19,4090.5000000000005,3852.085888357462,238.4141116425385
1469,2026-01-29 17:22:11.128589,148,Consumer,West,Mumbai,Mumbai,Furniture,Chairs,Gaming Chair,1,2745,0.09,2497.9500000000003,2140.4914891323115,357.4585108676888
1470,2025-05-18 17:22:11.128594,189,Corporate,North,Chandigarh,Chandigarh,Electronics,Mobiles,Samsung Galaxy,2,4903,0.08,9021.52,6873.612180543563,2147.907819456437
1471,2026-01-20 17:22:11.128600,75,Corporate,South,Bangalore,Bangalore,Grocery,Snacks,Biscuits,4,542,0.2,1734.4,1474.912942496513,259.487057503487
1472,2025-07-13 17:22:11.128606,128,Consumer,East,Kolkata,Kolkata,Furniture,Chairs,Gaming Chair,2,3101,0.24,4713.52,3738.940805275741,974.5791947242597
1473,2025-04-04 17:22:11.128611,164,Corporate,North,Chandigarh,Chandigarh,Clothing,Men,T-Shirt,4,2798,0.26,8282.08,8893.320955167841,-611.2409551678411
1474,2025-03-27 17:22:11.128619,27,Corporate,East,Bhubaneswar,Bhubaneswar,Electronics,Mobiles,Samsung Galaxy,1,4214,0.01,4171.86,2932.3490837275976,1239.510916272402
